channel1,channel2,channel3
-0.034570230090271215,-0.03493011368810805,-0.015284878965724632
-0.03470835315570038,-0.026317111191367207,-0.00909429524689747
-0.018429563301548695,-0.011667157483157642,0.0031853115331772867
0.0053039257124799675,0.002729472622206604,0.014846321580721963
0.02400578877158902,0.015941547288913865,0.017967003604530435
0.03565548274721466,0.027840620746507363,0.01652668882431114
0.044653213866600316,0.03664985983700162,0.016462059314942327
0.05047016810781719,0.04800660670822204,0.015501849461462795
0.0533983770949155,0.063598496066448,0.01339677401344998
0.04961775147545434,0.06287420463859449,0.010211462480272692
0.029826689386103864,0.033820484948884184,0.0031068328432294406
0.005966916426539963,0.0045419851608745196,0.00032314754684407255
9.865933244940415e-05,0.0014806942983212298,0.00886809196410662
0.005592010963232227,0.007449854686493319,0.017860826553424525
0.00436468886756164,0.0014913981125259615,0.01924112821780135
-0.00318077687816879,-0.006886120471710779,0.017251462607947132
-0.010876204809222315,-0.011863394076911057,0.012025705136125843
-0.015651316499773475,-0.01914555567419691,0.0022481836473294764
-0.009135854184814824,-0.018428400122479885,-0.0014356983866929509
0.01129057400550981,-0.00011417401818380567,0.009777521488796367
0.031791983288495994,0.023826690419732944,0.027762990667432177
0.04000833249488237,0.037705969505201824,0.03824220397223282
0.03897043631751464,0.03865147309328646,0.037129653132383936
0.036930161322460964,0.036375128605746834,0.03320110224146528
0.033449460073645985,0.036599908704046204,0.029669561193812206
0.02279030579581236,0.03148705345225266,0.02047832168286151
0.0068232794322007915,0.017911049102584516,0.008023291948785687
-0.006286572663676032,0.004845259896675253,-0.0012972065809026341
-0.010572334065278148,0.0011916913147934716,-0.0062182820799852245
-0.007932210328932094,0.006422288522839069,-0.00809715424520719
-0.007450752786579001,0.008998339808111185,-0.011480970700017263
-0.01269153652629135,0.0010632455443366903,-0.0192780593660121
-0.01745875547024656,-0.00967624804107753,-0.025694846367630114
-0.018741326792088814,-0.012898096116701797,-0.024346859457937697
-0.019412210252744762,-0.009041155064930112,-0.019139567560221782
-0.019806847582542378,-0.007314273039900051,-0.016688262597733174
-0.018121746184306554,-0.01496393225821503,-0.01887181673569384
-0.012656019166609564,-0.025071900805550076,-0.022864997135981308
-0.006949563377736029,-0.02839008320901693,-0.023160446321667316
-0.00945945679524887,-0.028843211343683905,-0.020362911844702916
-0.015083038744864908,-0.028486417536859515,-0.016212774064519753
-0.011499731790302548,-0.02295254559301318,-0.008304891953892665
-0.0028690133876286728,-0.013461830331484338,0.0008078688671101814
0.004064764496915451,-0.002740176436411336,0.01087160675453987
0.01187858362690826,0.007317840977968295,0.02458691192130758
0.017300900538327512,0.012223755821803694,0.03411976455320772
0.0173364178980093,0.012808897664995699,0.03718043346117372
0.020698727947884993,0.017757627765650024,0.045910033619490025
0.03238393928319242,0.03220420900396968,0.06404784378449518
0.04543064940630162,0.05023656800087449,0.08109618507728318
0.05316554107033491,0.0606906265408292,0.0866727884571066
0.05741183873895726,0.06225338341472004,0.08287349658492559
0.0594757919737988,0.06188231785562267,0.07864026372126823
0.05165013372391206,0.057804164643619864,0.07233427016428247
0.0331653211961917,0.04346818948541576,0.05635693216960626
0.018299332982715483,0.024800737512363537,0.03612789573716731
0.01709568912683275,0.017614910242920268,0.02636422342894998
0.01886761073762405,0.01976280896000311,0.025487108658944636
0.004104228229895213,0.010118672361539778,0.016175842916309004
-0.024183375569997945,-0.012794625912722722,-0.004510216475237984
-0.044696623972878054,-0.02981012256017801,-0.02360823649372267
-0.048169432475097085,-0.03218993725169671,-0.03386124651573246
-0.0391085593829438,-0.025464373993056906,-0.03577704982916518
-0.02451881730032592,-0.017390130144620902,-0.031248367779821817
-0.011440536190832906,-0.01253773437180916,-0.026608892285846203
-0.0055012443773787756,-0.014778399478666345,-0.03168230877129814
-0.0075730903588162625,-0.02595674944647457,-0.04480209917316749
-0.010315819800909698,-0.03422366195059575,-0.047562702501921135
-0.00622737706420639,-0.022556504467438107,-0.028173849691276783
-0.00019337229160083214,0.0016555232636651822,-0.00164805248890477
0.0009471295915142798,0.017340179011665485,0.010502295272432358
0.0034728085022190263,0.024201323916898557,0.0057935738755615866
0.00993302159100601,0.029196437212440054,-0.010742347735802241
0.008153207233618759,0.022492281582209717,-0.034032053076207186
-0.0036977517802036677,-0.0010953569869508856,-0.04902609924977215
-0.009854094125046486,-0.022827667760624646,-0.04468668933500889
-0.003449130262431169,-0.024504598652699293,-0.028981718558386965
0.0063694465029335325,-0.010218574627450606,-0.013202885485343535
0.013993839714623485,0.005826442865442333,-4.616393526343894e-05
0.01831117210260941,0.01022214256551885,0.005502741083401921
0.014238514859098007,-0.0019873415040118675,-0.004048577122603595
0.0011562873763070166,-0.01943455865772467,-0.023977547975830186
-0.015682887486157284,-0.032379037969313636,-0.04027803351735047
-0.03346919194013587,-0.04613700716046222,-0.046145469689333564
-0.05110158783549337,-0.06325954194996483,-0.04680561396360074
-0.06695811574676161,-0.07156213383476845,-0.04812128611860875
-0.07832761721823095,-0.0638660914215663,-0.05024482714072694
-0.07489427244899168,-0.048110076912201115,-0.04932154843545816
-0.05271565451436563,-0.029606750090288108,-0.04145521386656817
-0.03175646592881421,-0.01240215272521589,-0.03125298417334816
-0.025063416815446632,-0.004945162162586083,-0.023400498785037197
-0.018532169007296075,-0.005476784934754428,-0.013927659268979528
-0.002446751444745223,-0.003963979193819003,-0.003393049241862762
0.010576280438576125,-0.002772287879025531,-0.00096020985347953
0.007683588811159595,-0.013708018058193168,-0.010248393628483444
-0.00460147126544021,-0.03379907732047472,-0.023825206989460834
-0.01649978675883835,-0.0470611031201374,-0.03306722682920131
-0.027498329140297924,-0.04642244220592173,-0.0364002629552216
-0.03247470586904587,-0.038173369392141776,-0.03567548917158561
-0.027624613085833163,-0.029742331736881376,-0.031012931709978278
-0.0210617942912988,-0.02120425593957366,-0.023506675836143107
-0.019120178628694525,-0.011174782029739979,-0.014458544524509075
-0.022750842062832597,-0.004203031044391346,-0.0054658099351911705
-0.02959385336152327,-0.004310069186438664,-8.771147700053398e-05
-0.03015818474313386,-0.0058621222461247725,0.003051436120913314
-0.019025465669543096,-0.00146285460798001,0.011088577250278033
-0.0031728841315728376,0.007178691393306781,0.025477875871891948
0.00925424538375411,0.01556334585368001,0.03925319415450213
0.01721802669907001,0.022945409716876693,0.05030484025656941
0.0222535990272876,0.02802972146412429,0.06099179127005552
0.02336647629731688,0.028336564137993268,0.06610213890371822
0.019313550920295356,0.023498440117454503,0.060160840435313626
0.00974754204600113,0.013404743322392434,0.04646861723617764
0.0002722997575603555,0.004866667525084717,0.03551391539816357
0.0009431832182163037,0.00538758648304833,0.032476328457829294
0.004471240946606996,0.0028186710739127024,0.02501623651925756
-0.004538329292672591,-0.012198780255325987,0.004676406642186364
-0.015678941112859307,-0.023726788153822113,-0.012404249405286042
-0.008145314487022806,-0.01828925053781837,-0.011139357579067815
0.008496541710542685,-0.008117059105254934,-0.0048379804156084005
0.006444427595595079,-0.012287978707032085,-0.010654636258801706
-0.014096445420370866,-0.0263492226339814,-0.018677928207587395
-0.023887397572649734,-0.029389105868125227,-0.013119790401869346
-0.009775166659086964,-0.015952251103118598,-0.00156495740543058
0.009668614580041607,-0.0002390518505723431,-0.00016157377342203627
0.01925830169412369,0.008241936937643472,-0.005530439444559985
0.025193647134279844,0.017832554465083146,-0.0026267279164896755
0.03267991728054063,0.034573319881283655,0.009126610001581877
0.03305482274384837,0.04318989031609274,0.011360944468332322
0.02014623568616833,0.031465645823843195,-0.007206190294622818
0.0022888965128261764,0.010928594303031149,-0.028123069362487
-0.011160343686676597,-0.005034360614292181,-0.030237377597552503
-0.018046765091645007,-0.013130012091137651,-0.018853351161588462
-0.014518707363254314,-0.010407675345067535,-0.009195855904477036
-0.0011207700166252312,0.00027829916932302633,-0.0071738755399384105
0.00783355099648269,0.007735289731952834,-0.009398977219636168
0.0026519628562399838,0.006475807593862727,-0.013724537953820396
-0.007758569903821143,0.0013879279085468876,-0.024083725026936093
-0.01416353376643646,-0.0038462372375669533,-0.03985332531292683
-0.018839986124538216,-0.015103081842876544,-0.05511512231101975
-0.025462000518542225,-0.03245039673067852,-0.06587131922740103
-0.03708801625438001,-0.04467058461441397,-0.06935669633979066
-0.04925468513204053,-0.046401034577512275,-0.06300453884754147
-0.047928703703920536,-0.04003940100183335,-0.0449821385206949
-0.03498459928655871,-0.031069604698268118,-0.02174321350907974
-0.023883451199351757,-0.023519847745863968,-0.007487790299729796
-0.010951185901883861,-0.012398584787147646,-0.0019850492163278745
0.013232189668114085,0.008334703327417814,0.009837534604638837
0.04086864187384118,0.03220064106590144,0.029397193975757914
0.05730134028661393,0.047685492282080084,0.04452511556158686
0.06140162214321117,0.05402571822934955,0.051948276351947834
0.06368657228273937,0.057943314228281376,0.0579080403944578
0.06653585380387816,0.059930655732293246,0.0639139683722312
0.058520769635688565,0.05308735051740139,0.06420480116439087
0.036724949910966205,0.03826256784384787,0.05911291910483356
0.02015412843276428,0.03028109038518621,0.05843892564998735
0.023678239787856995,0.03638940035801981,0.06567281430576823
0.032936431544909085,0.0400679445063793,0.06830415861578425
0.027810092630838043,0.027448147559000532,0.05433033541154129
0.013812306542916581,0.010272093698474266,0.03193621041524706
0.00798745955510376,0.0038462372375669533,0.014098465829454251
0.011152450940080645,0.008388222398441473,0.0008124852606365253
0.011918047359888021,0.015731038942887476,-0.007067698488832501
0.00912006869162292,0.018856552690669156,-0.00411320663197241
0.008824090694274707,0.014903277311054883,0.003785442691601993
0.007446806413281025,0.006825465524550632,0.004644091887501957
0.002162612567290939,0.004338612690984615,-0.0012833574003236026
-0.0033583636765777175,0.007167987579102049,-0.006855344386620682
-0.010449996493040887,0.0017411537773030364,-0.009528236238373797
-0.016018329216485258,-0.008555915487648938,-0.0070261509470954065
-0.013271653401093847,-0.008402494150714448,-0.0008494164088472764
-0.010588119558470053,-0.0020230208846943065,0.0025574820135945172
-0.018690023939215122,-0.0023191597443585526,0.00025390164394891416
-0.03279436210618194,-0.011492328517813689,-0.009154308362739942
-0.04261293887154664,-0.022652838795280694,-0.021733980722027053
-0.04148427610832546,-0.024490326900426317,-0.026548879170003734
-0.029132127685660057,-0.014261048458770976,-0.0208660987390744
-0.01541058772859693,-0.005626638333620673,-0.014116931403559628
-0.009455510421950895,-0.011099855330306857,-0.015677272415463864
-0.010469728359530769,-0.02756588951525258,-0.028007659524328404
-0.015154073464228477,-0.04487395708430387,-0.0458130893554368
-0.020193592165744043,-0.05667669621405478,-0.05771415186635136
-0.022281223640373434,-0.06131501570277189,-0.056010702655130466
-0.02211152958856046,-0.05664815270950883,-0.0437726434167928
-0.018642667459639408,-0.03897615545749666,-0.02420836765214738
-0.005201320006732587,-0.009818965563807288,0.004551764016975079
0.018409831435058813,0.021418332223668294,0.03630331869116838
0.043595585822742706,0.04631183612580617,0.06108873553410875
0.06522565786895007,0.06533251396761455,0.07942966701427304
0.0836354893040089,0.08062826446617627,0.09486227057284068
0.09857645861014665,0.08863828542938389,0.10573387732738054
0.10846607009487493,0.08803530389585065,0.11096886758625452
0.11275577786977502,0.08484913520090882,0.11066880200704217
0.10538789892245351,0.08026076684514714,0.10051735264261194
0.07676485339223238,0.06379473266020141,0.07545495218809094
0.03389145388301931,0.03511921440572498,0.043227908980684224
0.0009392368449183276,0.014050540112744585,0.02334048566919473
-0.007383664440513407,0.01152087202235964,0.02111538398949697
-0.00026440701096440314,0.014767695664461615,0.021914020069554462
0.002549357150492603,0.00797790952059342,0.013890728120768777
-0.009609418980571964,-0.008984068055838209,-0.0026636590647004265
-0.028319174786276966,-0.024611636794746608,-0.020279816761228725
-0.0362947952214868,-0.027551617762979604,-0.0312576005668745
-0.028792739582034106,-0.015884460279821964,-0.030805194001292804
-0.015777600445308713,-0.0022263933545842106,-0.021124616776549657
-0.008117689873936974,0.0027259046841383605,-0.011337862500700603
-0.010371069027081365,0.003228983951760754,-0.0034622951447579203
-0.021010491438425108,0.0011667157483157642,0.0010894688722171589
-0.032356314670106585,-0.009305182481980161,-0.005872052565509433
-0.03976365735040785,-0.029014472370959617,-0.024928525042257028
-0.04856012343159672,-0.05315514134069803,-0.049538518931196325
-0.05461386007069216,-0.06866853606142262,-0.0667945979326698
-0.044925513624160675,-0.06325597401189659,-0.06371084705707208
-0.02925446525789732,-0.047485687750258423,-0.05024482714072694
-0.026791928319960193,-0.039372196583071735,-0.04736881397381469
-0.03144470243827409,-0.03669267509382055,-0.05627383708613207
-0.029582014241629342,-0.029067991441983274,-0.06486032904513171
-0.02065926421490523,-0.01898143052305769,-0.06504960117971181
-0.011854905387120402,-0.018695995477598176,-0.058452774830566386
-0.018212512770160005,-0.03577571501028186,-0.058208105973670154
-0.04022538302627106,-0.060066237378886514,-0.06823491271288909
-0.05355228565353658,-0.070795027150096,-0.07473017840445495
-0.04337458891805604,-0.059202796366371484,-0.06964752913195033
-0.017285115045135607,-0.034045265047183554,-0.05710940431440031
0.009147693304708753,-0.009262367225161234,-0.0423738761783106
0.0244556753275583,0.006775514391595218,-0.02650733162826664
0.024775331564694372,0.010867939355871001,-0.011573298570544142
0.012703375646185278,0.005134262880203011,-0.0019481180681171233
0.00022888965128261762,-0.0018196484148044027,0.003988564006761125
0.001590388439084395,-0.0034965793068790487,0.009879082146375933
0.015998597349995376,0.0008063540034231276,0.01620354127746707
0.026989246984859,0.008541643735375961,0.022486452866821105
0.026827445679641976,0.015641840491181377,0.02706591524495425
0.027154994663374,0.02145757954241898,0.029701875948496614
0.032628614427666944,0.027733582604460044,0.027832236570327337
0.0322379234711673,0.033060514140348225,0.016655947843048767
0.019704241876795,0.031861686949418266,0.001828091836432182
-0.0029163698672043867,0.018638908468506275,-0.006763016516093804
-0.027932430203075304,-0.0025653474710673834,-0.0085818755654733
-0.04061212760947273,-0.017661293437807438,-0.005091882059557315
-0.032277387204147065,-0.018082310129860224,0.0037161967887068344
-0.01514223434433455,-0.011174782029739979,0.011282465778384477
-0.00781381912999281,-0.008238368999575228,0.01084852478690815
-0.009514706021420537,-0.009779718245056605,0.004634859100449269
-0.0046290958785260424,-0.008520236106966499,-4.616393526343894e-06
0.011215592912848264,-0.001273753890363082,0.003079134482071377
0.022691646463362955,0.005423265863730769,0.011887213330335527
0.014652884055385505,0.004873803401221204,0.017588459335370236
-0.009041141225663397,-0.00046383194887171053,0.015141770766407972
-0.027403616181146496,-0.004142376097231199,0.008000209981153968
-0.025387019425880678,-0.002151466655151088,0.00329610497780954
-0.013622880624613726,0.003278935084716169,0.0037208131822331785
-0.009810684018768749,0.005858554308056528,0.004279396798920789
-0.012391612155645161,0.004702542373945496,-0.0007709377188994303
-0.010359229907187436,0.004470626399509641,-0.007016918160042718
-0.0018982055563265359,0.007853031688204884,-0.005198059110663225
0.008922750026724111,0.013486805897962044,0.00409012466434069
0.01825986924973572,0.020019700500916674,0.014116931403559628
0.023378315417210808,0.02714844076126804,0.022768052871928086
0.02689848039900555,0.0328714134227313,0.030892905478293337
0.03399011321546872,0.03706374065291791,0.0369680793589619
0.043895510193388894,0.043307632272344784,0.041390584357199355
0.04906525921373767,0.0521133034247708,0.04879066317992861
0.045355668313640074,0.05809316762714762,0.058475856798198105
0.03882047413219154,0.05462513182481452,0.06462489297528817
0.03528847003050288,0.04006437656831106,0.06537736512008223
0.03457812283686717,0.023327179090178795,0.06365545033475595
0.03531609464358871,0.019274001444653695,0.06641143726998326
0.037668133129182504,0.031722537364756755,0.07811861125279138
0.044475627068191394,0.04612987128432573,0.088597824557592
0.05191059436157849,0.04442796482577338,0.08061608015054342
0.050975303889958135,0.029178597522098837,0.054579620661963854
0.042806311163147474,0.024137101031670168,0.03023276120402616
0.03481490523474574,0.03951491410580149,0.021784761050816833
0.03289696781192932,0.056387693230527024,0.027726059519221427
0.03809828781866191,0.05935264976523773,0.03882848595007849
0.04226565802132474,0.05321579628785817,0.04288167946620843
0.034570230090271215,0.03808773887850392,0.02833542346469882
0.012975675403745635,0.011146238525194028,-0.0025805639812262367
-0.010955132275181837,-0.012444967982034818,-0.028367738219383227
-0.02595135080749127,-0.02088670945149995,-0.03521846621247757
-0.03782598806110155,-0.02650264397091589,-0.03580474819032324
-0.05316554107033491,-0.04188759292118371,-0.041884538464518145
-0.05914035024347083,-0.057322493004406935,-0.04542992869275026
-0.04599498078791221,-0.05666956033791829,-0.042627777822259516
-0.031906428114137304,-0.04458852203884436,-0.044465102445744385
-0.038086448698767976,-0.04144160066265321,-0.05548443379312726
-0.05686723922383655,-0.05333710618217847,-0.06668842088156389
-0.06722252275772601,-0.06443696151248532,-0.06777788975378105
-0.06164235091438772,-0.05946682378342153,-0.05650465676244926
-0.04687896840665888,-0.04252982177346761,-0.040762754837616585
-0.033445513700348005,-0.028532800731746685,-0.028750898882069772
-0.02390318306584164,-0.02081535069013507,-0.01923189543074866
-0.012754678499058968,-0.012684019832607162,-0.010368419860168385
-0.0006985080737417814,-0.0036571365199500254,-0.007737075550152366
0.002687480215921769,-0.00028543504545951414,-0.013632210083293518
-0.00575381226844925,-0.006754106763185754,-0.02149392825865717
-0.01948324497210833,-0.017764763641786512,-0.02771682673216874
-0.0325694188281973,-0.024279818554399923,-0.0343598170165776
-0.03695383956224882,-0.022570776219711083,-0.037789797406651116
-0.02634993451058686,-0.015334997817312398,-0.03235630222614435
-0.012719161139377183,-0.011246140791104859,-0.022638793853190457
-0.012656019166609564,-0.016776444796882947,-0.01707603965394606
-0.020162021179360234,-0.025824735737949543,-0.015307960933356351
-0.015122502477844668,-0.023555527126546405,-0.007672446040783551
0.009790952152278869,-0.0022228254165159666,0.01125015102370007
0.04048584366393749,0.026017404393634716,0.033852013728679776
0.05811034681269905,0.04374648865473879,0.05104807961431078
0.05736448225938155,0.046832755083769786,0.05683242070281968
0.040718679688518084,0.03272869590000154,0.0421430565019934
0.0131137984691748,0.0027080649937971405,0.010973167412119435
-0.008536005443522447,-0.02172160695946903,-0.010280708383167851
-0.008086118887553164,-0.020562027087289752,-0.005059567304872907
0.008682021255547566,0.0007528349323994686,0.014047685500664469
0.023113908406246404,0.023419945479953137,0.02629497752605482
0.022518006038252002,0.03092688717553836,0.02167396760618458
0.007675696064563643,0.017782603332127733,0.0027190557870165532
-0.013188779561836348,-0.006729131196708047,-0.0216231872773948
-0.03461758656984693,-0.030620044501669382,-0.04138135157014666
-0.05209607390658337,-0.04887004772073707,-0.05013865008962103
-0.0599888205025357,-0.05596310860040599,-0.04680561396360074
-0.056176623896690724,-0.04613700716046222,-0.03208855140161641
-0.041713165759608074,-0.026078059340794862,-0.012431947766444107
-0.021168346370344156,-0.009101810012090258,0.001911186919906372
-0.0045935785188442576,9.27663897743421e-05,0.00824026244452385
0.0024151804583614138,0.005384018544980086,0.010931619870382341
0.005434156031313181,0.012480647362717256,0.015252564211040225
0.010793330969964814,0.022310316740729277,0.02388983649882965
0.01787707103983203,0.029660269161311766,0.03409206619204966
0.02163796479280332,0.02894668154766298,0.036391030168168914
0.01822829826335191,0.021082946045253365,0.026184184081422566
0.008607040162886019,0.01320137085250253,0.013285980568817727
-0.005820900614514845,0.0049308904103131075,0.001477245928430046
-0.026326256270799004,-0.010778740904164903,-0.019042623296168563
-0.051172622554856946,-0.03235049446476769,-0.052903869811901025
-0.0714135712001767,-0.054610860072541546,-0.09395284104815092
-0.07741600498639845,-0.07278950453024435,-0.1231145989540653
-0.071859511382848,-0.08047484312924177,-0.12272220550432607
-0.06635826700546923,-0.07961140211672675,-0.1033518182677871
-0.05904958365761737,-0.07456633768822983,-0.08810387045027321
-0.039321663541034516,-0.061482708791979354,-0.07897264405516499
-0.01669710542373716,-0.04332190402461776,-0.06333230278791188
-0.008670182135653636,-0.03129081685849924,-0.03981177777118974
-0.011890422746802189,-0.02653118747546184,-0.019813561015067992
-0.014293764085269674,-0.025285977089644713,-0.011656393654018332
-0.012608662687033851,-0.026581138608417258,-0.010123751003272159
-0.007486270146260787,-0.024083581960646507,-0.003596170557021893
-0.0010734135370495171,-0.012780354160449746,0.00828642637978729
0.0038437675922287856,0.00046383194887171053,0.015395672410356886
0.010923561288798027,0.0085773231160584,0.014380065834561228
0.02254168427803986,0.015120921533217762,0.013521416638661264
0.029546496881947555,0.02371965227768563,0.018931829851536307
0.026894534025707573,0.028789692272660247,0.024254531587410817
0.025821120488658054,0.029831530188587474,0.02464692503715005
0.034297930332710856,0.037905774037023485,0.027527554597588638
0.04453482266766103,0.05492483862254701,0.03926704333508116
0.049680893448221956,0.0685044109102834,0.05467656492601708
0.04872587111011172,0.06789429350061368,0.059939253546049114
0.04063185947596261,0.05396863122025764,0.05047103042351779
0.03134998947912267,0.040563887897865206,0.040411908929614444
0.0314762734246579,0.04118470912173965,0.04085046631461712
0.04046216542414963,0.051934906521358605,0.04717492544570825
0.04244719119303164,0.05633417415950336,0.048458282846031854
0.029065039339594465,0.04628329262126022,0.04098895812040743
0.01697335155459549,0.03312473702557662,0.03679727279848718
0.01851638351410417,0.030106261419842257,0.042840131924471336
0.018966270070073454,0.02980298668404152,0.04567921394317283
0.007273165988170074,0.018085878067928468,0.03668186296032858
-0.0014838363600390384,0.0008277616318325911,0.022744970904296363
0.0073560398274275735,-0.004873803401221204,0.012588905146339799
0.02368613253445295,0.0020337246988990382,0.013673757625030614
0.03346524556683789,0.00964770453653158,0.02373287911893396
0.03662234420521882,0.01173851624452252,0.025851803747525805
0.03131841849273886,0.00695034335693917,0.01132401332012157
0.015596067273601808,-0.00370708765290544,-0.00836028867620879
-0.0014404262537613007,-0.016558800574720065,-0.021558557768025986
-0.0125178961011804,-0.030170484305070647,-0.032536341573671766
-0.01887944985751798,-0.04328622464393533,-0.04896608613392968
-0.023031034566988906,-0.0508217098440665,-0.06256136506901244
-0.025793495875572222,-0.04997254058382444,-0.06280603392590868
-0.030331825168244814,-0.0455590011934067,-0.05607071577097293
-0.04429409389648449,-0.042041014258118195,-0.04982935172335599
-0.059775716344444986,-0.03627522633983601,-0.04005644662808597
